Name,Team,Level,Age,AB,PA,H,1B,2B,3B,HR,RBI,SB,R,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
"Luis Fragoza","MIN","CPX",18,138,169,30,21,8,0,1,16,14,25,0.100591715,0.23668639,0.425,0.217391304,0.349112426,0.297101449,0.646213875,0.079710145,6.801184869763103,0.292929292,0.9616983383893967,21.598851437710398,-0.9944260762704671,0.3387261699642655,100.72755141717059,"sa3023955"
"Evan Estevez","SFG","DSL",17,179,215,47,27,13,3,4,38,12,31,0.144186046,0.279069767,0.516666666,0.262569832,0.381395348,0.435754189,0.817149537,0.173184357,7.5634042865911075,0.370689655,-0.054603840690106153,37.168456317536375,3.7659381345434397,0.3970948502702533,114.25691364898148,"sa3023957"
"Leider Padilla","LAD","DSL",18,127,159,30,22,5,0,3,30,9,20,0.157232704,0.270440251,0.581395348,0.236220472,0.37735849,0.346456692,0.723815182,0.11023622,5.481108416755093,0.325301204,1.5869276355952024,24.541208318936633,-0.16111908150930893,0.3753598602312916,99.1923435446934,"sa3023958"
"Manni Ramirez","TEX","DSL",18,142,167,39,21,10,1,7,24,5,29,0.119760479,0.251497005,0.476190476,0.274647887,0.377245508,0.507042253,0.884287761,0.232394366,6.029476033205348,0.340425531,-0.8440260519273579,32.21992777015638,6.274715972203729,0.4206220040064372,123.04892730969772,"sa3023959"
"Anthony Marquez","SFG","DSL",18,174,221,48,35,12,0,1,24,13,42,0.185520361,0.140271493,1.322580645,0.275862068,0.422727272,0.362068965,0.784796237,0.086206897,5.578244728495909,0.328671328,0.05934769660234451,40.85846425685323,6.52378277573026,0.4111748882315376,120.28004640755783,"sa3023960"
"David Carrera","NYY","DSL",18,128,167,34,29,3,0,2,16,14,33,0.203592814,0.221556886,0.918918918,0.265625,0.419161676,0.3359375,0.755099176,0.0703125,5.702405768629698,0.347826086,-0.7856134423054755,29.296282445954326,3.3510706480016736,0.4000863657740062,107.60824752726248,"sa3023966"
"Cristian Arguelles","COL","DSL",18,187,236,79,52,16,6,5,55,6,56,0.144067796,0.105932203,1.36,0.422459893,0.527659574,0.652406417,1.180065991,0.229946524,6.493830921020946,0.4625,-3.0699471035040915,73.26649489941357,36.601405172965514,0.55847071840408,201.21612677169747,"sa3023968"
"Reyli Mariano","LAD","DSL",18,131,165,44,25,10,5,4,33,15,32,0.193939393,0.157575757,1.23076923,0.335877862,0.466257668,0.580152671,1.046410339,0.244274809,8.029981209991195,0.396039603,0.0003790943883359432,42.8609081393854,17.226417440809424,0.49901322426240136,160.13933892841493,"sa3023970"
"Oliver Tejada","SFG","CPX",18,190,230,49,29,16,3,1,24,7,35,0.091304347,0.208695652,0.4375,0.257894736,0.371179039,0.389473684,0.760652723,0.131578948,7.947634146789462,0.333333333,0.6869802912697196,35.754494807355925,1.7845202895336614,0.36853864073232795,105.1542044592697,"sa3023972"
"Carlos Villarroel","NYY","DSL",18,135,163,32,20,4,0,8,24,7,27,0.134969325,0.276073619,0.488888888,0.237037037,0.358024691,0.444444444,0.802469135,0.207407407,4.812937041832109,0.289156626,-1.0013357577845454,27.112627375990293,1.7888577767909999,0.38951005979820535,102.45808511680586,"sa3023977"
"Joshua Francis","SEA","DSL",18,136,156,37,29,4,3,1,12,10,21,0.096153846,0.128205128,0.75,0.272058823,0.358974358,0.367647058,0.726621416,0.095588235,8.528592152988418,0.310344827,1.807415368501097,22.586219605316003,-1.6500261460649175,0.364141514993483,94.77083057916906,"sa3023978"
"Herlinton Herrera","COL","DSL",18,126,162,29,19,7,2,1,19,10,21,0.172839506,0.185185185,0.933333333,0.23015873,0.383647798,0.341269841,0.724917639,0.111111111,7.365394793023967,0.291666666,0.13138868706300855,25.542548542470744,0.37413949295978816,0.37925755827681823,99.03515923867438,"sa3023981"
"Ramiro Dominguez","MIN","CPX",18,145,172,36,18,15,0,3,24,16,26,0.116279069,0.104651162,1.111111111,0.248275862,0.366279069,0.413793103,0.780072172,0.165517241,6.758885337336449,0.266129032,1.87494545429945,28.335799073517478,5.341457461655295,0.38696082144282584,128.36260195194936,"sa3023985"
"Rainiel Rodriguez","STL","A,A+,CPX",18,301,368,83,40,22,1,20,63,4,59,0.14673913,0.176630434,0.83076923,0.275747508,0.399456521,0.554817275,0.954273796,0.279069767,3.5100172880759613,0.287671232,-2.6883751787245274,76.54489580712168,29.264649765406524,0.44468673723547353,162.34618795167816,"sa3023987"
"Jesus Made","MIL","A,A+,AA",18,453,525,129,89,28,6,6,61,47,81,0.127619047,0.205714285,0.62037037,0.284768211,0.379047619,0.412803532,0.791851151,0.128035321,7.809374184495672,0.360703812,1.9734710287302732,82.83908158841658,20.135002400010116,0.38535818156741913,128.3865049979484,"sa3024108"
"Edgar Montero","OAK","DSL",18,176,244,55,29,14,3,9,50,11,47,0.245901639,0.221311475,1.111111111,0.3125,0.483606557,0.579545454,1.063152011,0.267045454,7.005372456980257,0.389830508,-0.385725315194577,64.22680976386123,26.318835639906453,0.5030736415474503,174.27350588561518,"sa3024109"
"Emilio Sanchez","BAL","DSL",18,173,220,37,31,4,2,0,6,20,33,0.181818181,0.281818181,0.64516129,0.213872832,0.368663594,0.260115606,0.6287792,0.046242774,7.999910238654868,0.330357142,0.9307208275422454,28.603155609655175,-5.576165321779454,0.34681726380976663,85.18018770915987,"sa3024110"
"Jose Ramos","OAK","DSL",18,145,176,44,29,11,3,1,25,10,26,0.136363636,0.1875,0.727272727,0.303448275,0.411428571,0.44137931,0.852807881,0.137931035,7.297064501999294,0.380530973,-0.9996209205128253,34.41093144628161,7.0674747011339,0.42365182604108537,130.67493814987495,"sa3024111"
"Israfell Bautista","TBR","DSL",18,176,218,49,43,4,2,0,16,45,61,0.174311926,0.160550458,1.085714285,0.27840909,0.412037037,0.323863636,0.735900673,0.045454546,9.135903698634152,0.34751773,5.893842988181859,36.85292386211803,2.984324030060076,0.3926064256164763,113.18395838697568,"sa3024116"
"Samuel Gonzalez","OAK","DSL",18,170,206,42,32,8,1,1,26,12,35,0.116504854,0.116504854,1,0.247058823,0.364077669,0.323529411,0.68760708,0.076470588,6.825431805284515,0.277027027,-0.6324012824334204,28.955581036033696,-3.048692199764185,0.3591886336363635,95.28789943009038,"sa3024117"
"Diorland Zambrano","CIN","DSL",18,163,185,44,35,7,0,2,27,5,26,0.091891891,0.059459459,1.545454545,0.26993865,0.342391304,0.349693251,0.692084555,0.079754601,4.2345272707164,0.276315789,-0.88090396579355,24.46161233225517,-4.280089360087586,0.34941029516251193,82.47048428117674,"sa3024121"
"Frederi Montero","MIL","CPX",18,196,232,52,42,10,0,0,32,5,28,0.137931034,0.202586206,0.680851063,0.265306122,0.370689655,0.31632653,0.687016185,0.051020408,3.509324140502398,0.34437086,-0.7857165299355984,31.535491985446058,-2.7298736151398817,0.3457729451615235,91.61486011031083,"sa3024125"
"Jonathan Rangel","MIL","DSL",18,118,159,34,20,5,7,2,25,5,29,0.194968553,0.176100628,1.107142857,0.288135593,0.433962264,0.5,0.933962264,0.211864407,7.898670805109413,0.340425531,0.7746349857188761,34.56137461767883,9.859047217232892,0.4492825558350521,137.14271260754538,"sa3024126"
"Engel Paulino","MIL","CPX",18,146,178,36,22,9,4,1,18,19,29,0.162921348,0.348314606,0.467741935,0.246575342,0.370786516,0.383561643,0.754348159,0.136986301,9.210669124418619,0.411764705,2.6055633388459682,27.15034020813995,0.8605338421731556,0.36512903082236814,102.86339316571443,"sa3024127"
"Juan Martinez","MIL","DSL",18,156,191,50,28,13,7,2,24,24,38,0.157068062,0.115183246,1.363636363,0.32051282,0.445026178,0.532051282,0.97707746,0.211538462,9.604373108824516,0.363636363,3.9886425086297095,45.3674209447007,15.693555954227906,0.4729287343499548,150.1232710233974,"sa3024128"
"Moises Polanco","MIL","DSL",18,154,199,44,29,12,1,2,38,11,37,0.20603015,0.155778894,1.322580645,0.285714285,0.437185929,0.415584415,0.852770344,0.12987013,6.5322970391363535,0.341463414,0.24943777034059167,40.38592446769257,9.469175079713063,0.43236454388107914,133.1443570250945,"sa3024129"
"Jose Anderson","MIL","A,CPX",18,342,386,71,38,17,5,11,42,10,45,0.090673575,0.284974093,0.318181818,0.207602339,0.292746113,0.383040935,0.675787048,0.175438596,6.899613683763553,0.269058295,-0.540903365239501,45.378776240091284,-2.1264475705814743,0.32604077257640623,88.89603736231496,"sa3024133"
"Luis Pena","MIL","A,A+",18,374,418,101,68,18,6,9,64,44,69,0.081339712,0.162679425,0.5,0.270053475,0.334928229,0.422459893,0.757388122,0.152406418,9.225452242152297,0.304635761,4.5352233136072755,58.6478739048283,8.525319341842398,0.36330342164450286,113.50283652130555,"sa3024134"
"Alexander Rincon","BAL","DSL",18,184,210,51,44,5,2,0,23,26,27,0.1,0.123809523,0.807692307,0.277173913,0.35576923,0.326086956,0.681856186,0.048913043,7.533982722143865,0.320754716,1.052979335654527,28.216999639268792,-4.408715795282446,0.35192255991009563,87.98273756806313,"sa3024142"
"Eduardo Rojas","LAD","DSL",18,115,151,32,26,5,0,1,12,9,23,0.205298013,0.099337748,2.066666666,0.278260869,0.450331125,0.347826086,0.798157211,0.069565217,4.602504315280816,0.313131313,-0.6668964875862002,30.04557241485697,6.586129411917746,0.42771118089852744,120.99811623693147,"sa3024143"
"Christian Astudillo","BAL","DSL",18,148,182,35,24,9,0,2,27,0,28,0.142857142,0.137362637,1.04,0.236486486,0.373626373,0.337837837,0.71146421,0.101351351,2.2720944275,0.270491803,-0.22536502918228507,26.715927719505743,-1.5596923237719946,0.36649615036116706,95.48539371152553,"sa3024144"
"Argenis Valdez","BAL","DSL",18,141,169,34,22,9,2,1,23,9,18,0.118343195,0.165680473,0.714285714,0.241134751,0.343373493,0.354609929,0.697983422,0.113475178,7.002263013828896,0.289473684,0.513283671811223,22.456558297629,-3.7993745997003283,0.35017757162903296,87.02482708358312,"sa3024146"
"Hector Campusano","BAL","DSL",18,131,187,40,36,3,1,0,30,19,33,0.262032085,0.144385026,1.814814814,0.305343511,0.491803278,0.34351145,0.835314728,0.038167939,6.88129368630347,0.37735849,1.7879746044054627,41.27430397260943,12.221881180889989,0.4532133754485292,143.0887730566351,"sa3024148"
"Haniel German","NYM","CPX",19,125,145,24,17,7,0,0,11,1,16,0.110344827,0.351724137,0.31372549,0.192,0.296551724,0.248,0.544551724,0.056,3.0905680465392784,0.32,-0.5691559985280037,12.359428685996324,-7.025336044934004,0.2831435298754109,64.48846287429383,"sa3024299"
"Yunior Quezada","LAD","DSL",19,145,166,28,19,6,2,1,28,3,19,0.084337349,0.234939759,0.358974358,0.193103448,0.277108433,0.28275862,0.559867053,0.089655172,6.156638817286599,0.25,-1.7644578558392823,12.953213014187927,-12.836638234076386,0.2858409974948469,50.05100654858134,"sa3024302"
"Robert Arias","CLE","CPX",18,164,198,47,33,11,1,2,28,29,33,0.146464646,0.111111111,1.318181818,0.286585365,0.388888888,0.402439024,0.791327912,0.115853659,7.739915568284481,0.3125,3.532866553403437,32.794402314608895,3.550685121005382,0.3804009601925359,116.46447628457135,"sa3024304"
"Jesmaylin Arias","SDP","CPX",18,169,196,30,18,8,1,3,20,3,13,0.107142857,0.31632653,0.338709677,0.177514792,0.275510204,0.289940828,0.565451032,0.112426036,4.236285336424647,0.252336448,-0.04472660459578037,15.083952556483048,-13.864373554356796,0.27701710255778567,53.31903053911486,"sa3024311"
"Cristofer Lebron","STL","DSL",18,159,194,44,28,12,0,4,35,12,36,0.149484536,0.201030927,0.743589743,0.276729559,0.402061855,0.427672955,0.82973481,0.150943396,5.480882214572599,0.341880341,-1.1733208103105426,36.48143051099074,6.341483871452931,0.4148917692838256,120.62351169879635,"sa3024314"
"Juan Espinal","ATL","DSL",18,142,190,32,18,5,3,6,25,21,41,0.205263157,0.331578947,0.619047619,0.225352112,0.415789473,0.429577464,0.845366937,0.204225352,9.503717149244464,0.351351351,2.274023076053709,37.400941140736755,7.8824366999523,0.4252123955049013,131.75929571829974,"sa3024315"
"Alejandro Pereira","OAK","DSL",18,147,178,32,24,8,0,0,19,4,20,0.08988764,0.13483146,0.666666666,0.217687074,0.342696629,0.272108843,0.614805472,0.054421769,5.132139035719069,0.256,0.5828300747089088,20.906271975327986,-6.747905869196397,0.3320803548512834,80.40682272244536,"sa3024325"
"Yaxson Lucena","STL","DSL",17,147,190,44,28,10,3,3,32,4,35,0.157894736,0.105263157,1.5,0.299319727,0.442105263,0.469387755,0.911493018,0.170068028,6.617983195163593,0.322834645,-1.1382696125656366,41.71384839917745,12.195343958392998,0.45183904421956916,140.90570064986534,"sa3024326"
"Robin Ortiz","CHC","DSL",18,134,164,28,19,5,0,4,21,10,22,0.152439024,0.213414634,0.714285714,0.208955223,0.347560975,0.335820895,0.68338187,0.126865672,5.646100898455026,0.25,1.250105656683445,22.14349284144838,-3.335637307439255,0.3526904477578838,87.61739841725557,"sa3024336"
"Christopher Alvarado","BOS","DSL",18,114,149,32,19,10,2,1,23,13,18,0.181208053,0.167785234,1.08,0.280701754,0.422818791,0.429824561,0.852643352,0.149122807,7.8521708468571205,0.336956521,1.2886984078213573,29.4912860471163,6.342564143553751,0.42648045608661317,129.5460753230529,"sa3024337"
"Jose Bericoto","SDP","DSL",18,121,151,26,22,2,1,1,15,8,23,0.165562913,0.245033112,0.675675675,0.214876033,0.353333333,0.272727272,0.626060605,0.057851239,6.994213630513741,0.294117647,0.2927959389053285,18.496952946656027,-4.962490056283197,0.3379986488819122,76.57305283196011,"sa3024351"
"Angel Garcia","BAL","DSL",18,128,154,37,25,9,2,1,16,4,13,0.077922077,0.181818181,0.428571428,0.2890625,0.402597402,0.4140625,0.816659902,0.125,6.009456329057342,0.36,0.04191054683178663,28.66291250889114,4.737387856886898,0.4126327928010519,120.81208157040162,"sa3024352"
"Jemone Nuel","BAL","DSL",18,176,235,46,31,9,3,3,15,45,49,0.217021276,0.204255319,1.0625,0.261363636,0.433476394,0.397727272,0.831203666,0.136363636,9.575385357356398,0.338582677,4.221913852728903,46.75072745271867,10.240998275958951,0.42766656563517363,129.06486399615287,"sa3024356"
"Randy Martinez","CLE","DSL",18,127,177,35,26,7,1,1,31,7,31,0.259887005,0.231638418,1.121951219,0.275590551,0.463276836,0.37007874,0.833355576,0.094488189,5.817459374923768,0.386363636,-0.5587573335506022,37.075290188515055,9.576472893679012,0.44001320997873944,133.9837152949342,"sa3024358"
"Darison Garcia","KCR","CPX",18,169,216,41,31,9,1,0,12,18,33,0.185185185,0.217592592,0.851063829,0.24260355,0.388625592,0.307692307,0.696317899,0.065088757,7.050033256479264,0.333333333,1.3061431273818016,31.494433735135814,-0.4078032033407486,0.35729101794590884,98.25946690490225,"sa3024359"
"Kevin Robledo","MIA","DSL",18,131,167,34,27,6,0,1,22,11,28,0.16766467,0.19760479,0.848484848,0.259541984,0.39520958,0.328244274,0.723453854,0.06870229,5.83635886011369,0.326732673,0.8518204879947007,26.579917554586725,0.6347057566340706,0.3810066620032944,98.76718596458329,"sa3024360"
"Jhonayker Ugarte","KCR","CPX",18,176,214,38,31,4,1,2,28,5,27,0.144859813,0.308411214,0.469696969,0.21590909,0.338028169,0.284090909,0.622119078,0.068181819,5.131378657852,0.324324324,-0.7530546048656106,23.696499542197632,-7.91034631351526,0.3163939247108961,74.49266233580681,"sa3024361"
"Jhojan Downer","SDP","DSL",18,134,168,26,19,6,1,0,18,9,25,0.172619047,0.238095238,0.725,0.19402985,0.347305389,0.253731343,0.601036732,0.059701493,6.863309496498353,0.27368421,-0.6218234817497432,19.534357353341367,-6.566214994299623,0.33070203893912764,69.3726125314036,"sa3024363"
"Johan Rodriguez","CLE","CPX",17,157,187,34,19,13,0,2,22,4,30,0.096256684,0.208556149,0.461538461,0.216560509,0.331550802,0.337579617,0.669130419,0.121019108,4.954080729799081,0.27118644,-0.37959037628024817,22.73881613107439,-4.880250107328929,0.3290638633590331,86.63060176993899,"sa3024364"
"Erny Orellana","LAD","DSL",18,130,160,33,19,10,0,4,24,6,32,0.15,0.2125,0.705882352,0.253846153,0.3875,0.423076923,0.810576923,0.16923077,5.48641413258328,0.311827956,-0.10310652107000351,28.60668676942906,3.748998819294786,0.4040334716439247,108.00024903656217,"sa3024366"
"Brayan Cota","OAK","DSL",18,128,166,22,17,4,1,0,10,3,20,0.168674698,0.162650602,1.037037037,0.171875,0.341463414,0.21875,0.560213414,0.046875,5.076168165308617,0.213592233,-0.7113016219809651,17.14518572878915,-8.644665519475161,0.3154627227344396,71.28458149899002,"sa3024369"
"Andres Garza","SDP","DSL",18,117,150,24,20,2,1,1,16,0,13,0.16,0.28,0.571428571,0.205128205,0.369127516,0.264957264,0.63408478,0.059829059,3.259157781702825,0.306666666,-0.7621870110742748,19.887929833280786,-3.4161526199701,0.34983406370918224,83.07009815555843,"sa3024378"
"Carlos  Garces","CLE","DSL",18,141,191,33,22,5,5,1,22,16,29,0.146596858,0.057591623,2.545454545,0.234042553,0.4,0.361702127,0.761702127,0.127659574,9.125427653331705,0.237037037,1.8272352269850671,32.61186123158091,2.937996241108114,0.3945918773349963,104.04832142006852,"sa3024380"
"Edward Lantigua","NYM","CPX",18,153,194,44,34,6,1,3,27,13,23,0.170103092,0.149484536,1.137931034,0.287581699,0.43298969,0.39869281,0.8316825,0.111111111,5.171580364476988,0.336065573,-2.7371981739997864,37.21540195201579,11.279923622357279,0.42233320118225726,144.234319485151,"sa3024476"
"Dariel Garcia","COL","DSL",18,157,190,42,30,11,0,1,22,24,45,0.147368421,0.226315789,0.65116279,0.267515923,0.394736842,0.356687898,0.75142474,0.089171975,6.996262680469275,0.362831858,1.7757938452996314,31.836000168883633,2.3174957280991775,0.39085605081759,109.20413495708678,"sa3024480"
"Tom Guerrero","SDP","DSL",19,125,158,19,10,9,0,0,13,1,17,0.183544303,0.227848101,0.805555555,0.152,0.32278481,0.224,0.54678481,0.072,2.5790777212446927,0.211111111,-1.07852126006037,15.253117900129938,-9.29384895062766,0.3075501794302011,59.59550279306343,"sa3024481"
"Isaac Ponce","SDP","DSL",18,154,187,41,28,7,0,6,36,4,28,0.122994652,0.160427807,0.766666666,0.266233766,0.390374331,0.428571428,0.818945759,0.162337662,4.73753165992362,0.294117647,0.5541472528129816,34.00718782345457,4.9547650317351355,0.4076285301682783,111.60137319550817,"sa3024482"
"Almen Tolentino","MIA","DSL",18,156,204,47,27,10,4,6,25,20,41,0.166666666,0.166666666,1,0.301282051,0.446078431,0.532051282,0.978129713,0.230769231,8.440258633740264,0.341666666,-2.3762595294974744,47.928237877571355,16.234685741150148,0.46989836704497245,151.11995467593218,"sa3024628"
"Wuinder Torres","CLE","DSL",18,166,181,39,24,12,3,0,41,0,24,0.038674033,0.110497237,0.35,0.234939759,0.270718232,0.343373493,0.614091725,0.108433734,4.89285714,0.258278145,-0.1393165634945035,15.752904453152944,-12.367355040436458,0.2963994738146745,55.147023335532666,"sa3024635"
"Edward Guribe","STL","DSL",18,133,159,33,18,10,0,5,24,0,22,0.094339622,0.16981132,0.555555555,0.2481203,0.345911949,0.436090225,0.782002174,0.187969925,1.9887873712500002,0.266666666,-0.16390183940529823,24.78740740953548,0.08508000908953867,0.3771761674551094,99.91955006634397,"sa3024799"
"Gabriel Guanchez","SEA","DSL",18,150,172,34,15,11,0,8,25,0,23,0.104651162,0.26744186,0.391304347,0.226666666,0.319767441,0.46,0.779767441,0.233333334,1.6485389525,0.268041237,-0.1475116554647684,25.58662339028089,-1.1353911561134553,0.3688053599623747,97.3310460500546,"sa3024861"
"Frandy Lafond","MIL","DSL",18,139,176,29,18,7,2,2,25,13,36,0.1875,0.261363636,0.717391304,0.208633093,0.375,0.330935251,0.705935251,0.122302158,8.756464701497261,0.296703296,1.268210677895695,26.61995086367474,-0.7235058814729651,0.3717264746400443,99.85711784132273,"sa3024956"
