Name,Team,Level,Age,AB,PA,H,1B,2B,3B,HR,R,RBI,SB,K%,BB%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
"Jayden Felicia","MIA","DSL",19,124,164,30,22,6,1,1,27,15,12,0.225609756,0.237804878,1.054054054,0.241935483,0.426829268,0.330645161,0.757474429,0.088709678,6.825632020838531,0.337209302,0.486315687187016,29.75234231748884,4.273212168601205,0.407112527547813,116.65369803460865,"sa3021307"
"Luis Quesada","HOU","DSL",20,103,133,28,19,5,1,3,19,22,3,0.203007518,0.17293233,0.851851851,0.27184466,0.421052631,0.427184466,0.848237097,0.155339806,6.188835568721284,0.333333333,0.4074153476394713,26.30766843643618,5.644715327887061,0.42633256831563504,126.94492342097534,"sa3021308"
"Luis Puello","NYY","CPX",19,119,131,27,17,7,0,3,24,19,4,0.351145038,0.053435114,0.152173913,0.226890756,0.290076335,0.361344537,0.651420872,0.134453781,6.168159241968523,0.338028169,0.5611517131328583,14.784255263408662,-2.7288770107421865,0.3192086556485591,79.57360206934693,"sa3021309"
"Dashyll Tejeda","WSN","CPX",19,127,153,34,30,2,1,1,31,20,29,0.16993464,0.117647058,0.692307692,0.267716535,0.375838926,0.322834645,0.698673571,0.05511811,8.528424608308178,0.33,3.474042162299156,22.19177362875646,1.7375046368092877,0.36123847001350967,108.37460097988146,"sa3021315"
"Heriberto Caraballo","STL","A,CPX",20,100,121,19,15,3,0,1,16,9,4,0.231404958,0.132231404,0.571428571,0.19,0.322314049,0.25,0.572314049,0.06,5.157783121965075,0.25,-0.04483743105083704,12.05185311223045,-3.6824055097006276,0.30298749031114186,75.80547033710363,"sa3021317"
"Bairon Ledesma","COL","CPX",20,74,89,16,13,3,0,0,9,8,1,0.213483146,0.123595505,0.578947368,0.216216216,0.318181818,0.256756756,0.574938574,0.04054054,2.867264389564376,0.280701754,-0.3942490899935365,8.144390612358437,-5.00051257062496,0.29398288848725235,62.92607626973271,"sa3021320"
"Aldalay Kolokie","COL","CPX",20,115,135,28,17,9,1,1,18,16,3,0.177777777,0.111111111,0.625,0.24347826,0.350746268,0.365217391,0.715963659,0.121739131,6.514677549222583,0.3,0.4931064359843731,18.736010672229956,-1.202887414317897,0.3491033818294753,94.95862160220129,"sa3021321"
"Derik Alcantara","CHC","A,CPX",20,200,241,54,38,8,6,2,33,29,10,0.128630705,0.13692946,1.064516129,0.27,0.369294605,0.4,0.769294605,0.13,6.941388356811423,0.300578034,-0.989410899579525,37.00519332499597,4.170158060503933,0.36822826288547755,113.55725743050901,"sa3021322"
"Jayson Bass","MIN","A,CPX",19,75,86,19,13,4,1,1,8,12,7,0.279069767,0.104651162,0.375,0.253333333,0.337209302,0.373333333,0.710542635,0.12,7.5252723658577585,0.352941176,0.7198520274832845,11.72779878005052,0.3800341688063158,0.3505169776983039,105.74765906909553,"sa3021323"
"Justin Ramirez","NYM","DSL",20,149,179,45,29,7,4,5,26,29,11,0.184357541,0.139664804,0.757575757,0.302013422,0.413407821,0.503355704,0.916763525,0.201342282,6.916869706117028,0.357142857,-1.9101427951827645,37.941621101098846,10.13208270688612,0.44294507510169256,137.58773692465095,"sa3021324"
"Carlos Caro","PIT","A,CPX",20,233,277,42,33,8,1,0,34,22,17,0.267148014,0.122743682,0.459459459,0.18025751,0.302919708,0.223175965,0.526095673,0.042918455,6.860811541288653,0.264150943,0.2986924313008785,22.981146679871436,-13.048171801812297,0.2813972804668176,63.87542887528641,"sa3021325"
"Kevin Verde","NYY","CPX",19,136,146,26,19,5,0,2,14,21,6,0.171232876,0.047945205,0.28,0.19117647,0.232876712,0.272058823,0.504935535,0.080882353,5.8782524837208125,0.216216216,0.969682015478611,8.660707241461719,-10.857745522095716,0.24930077995339486,39.52132391670802,"sa3021326"
"Jorge Lara","ARI","DSL",19,152,196,51,36,10,4,1,45,31,23,0.102040816,0.183673469,1.8,0.335526315,0.474489795,0.47368421,0.948174005,0.138157895,9.384907643668686,0.375939849,2.6207549842074513,46.844213210293105,16.39354547137862,0.4746592969310527,147.56955047211702,"sa3021327"
"Dario Reynoso","SFG","A,CPX",20,225,284,59,32,15,2,10,66,47,20,0.330985915,0.176056338,0.531914893,0.262222222,0.409893992,0.48,0.889893992,0.217777778,8.254661654746586,0.401639344,1.0348606249317527,56.55052132690133,15.445638416053662,0.4188331580414789,135.29175078902108,"sa3021329"
"Edgleen Perez","NYY","A",19,357,454,73,63,10,0,0,46,30,5,0.185022026,0.185022026,1,0.204481792,0.367841409,0.232492997,0.600334406,0.028011205,3.1455110670983037,0.264492753,-1.4872029991820455,52.14181202316146,-5.726287606717545,0.32342640077490115,89.62712045247473,"sa3021330"
"Nick Peoples","WSN","A",20,338,386,68,41,18,2,7,45,36,15,0.388601036,0.106217616,0.273333333,0.201183431,0.295336787,0.328402366,0.623739153,0.127218935,6.421866242800739,0.333333333,-0.17955665662884712,39.722481650159594,-6.5283829748175135,0.3109460576519447,84.90818416637313,"sa3021582"
"Logun Clark","CLE","A",22,182,223,38,31,5,1,1,22,15,2,0.31838565,0.134529147,0.422535211,0.208791208,0.345291479,0.263736263,0.609027742,0.054945055,3.857757071812358,0.330357142,-1.3050925210118294,24.55097794289428,-2.1690811539189196,0.3208482137175419,92.44507036927581,"sa3021584"
"Hyungchan Um","KCR","A,CPX",21,251,293,58,40,15,0,3,26,26,4,0.197952218,0.112627986,0.568965517,0.231075697,0.333333333,0.326693227,0.66002656,0.09561753,3.1891001992798023,0.287958115,-0.5287568038329482,34.761281622369154,-1.2103540769030046,0.3323348568067518,93.74858256463631,"sa3021585"
"Guillermo Rosario","PHI","A,CPX",20,137,159,19,16,1,0,2,8,14,2,0.3081761,0.113207547,0.367346938,0.138686131,0.245283018,0.189781021,0.435064039,0.05109489,2.9377893536700035,0.193181818,0.017227894626557827,7.260363299068314,-13.398409109893937,0.23268474010551501,32.10940766100836,"sa3021586"
"Angel Perez","PIT","DSL",19,110,142,21,13,6,0,2,21,25,1,0.309859154,0.119718309,0.386363636,0.19090909,0.352112676,0.3,0.652112676,0.10909091,4.370369357432165,0.283582089,0.027903071604669094,18.570207411750676,-3.490990643993495,0.34771081805229187,92.5401714312832,"sa3021593"
"Joseph Sequera","PIT","DSL",19,73,98,16,11,4,0,1,12,15,6,0.173469387,0.204081632,1.176470588,0.219178082,0.408163265,0.315068493,0.723231758,0.095890411,5.021250980840315,0.267857142,0.503373742569238,16.41678804543212,1.1914541759748756,0.3908095408459099,115.7891876065213,"sa3021595"
"Bryan Martinez","LAA","CPX",19,135,149,35,24,5,3,3,23,18,3,0.348993288,0.046979865,0.134615384,0.259259259,0.31081081,0.407407407,0.718218217,0.148148148,6.990990788537521,0.390243902,-1.063976633362472,18.59232476842405,-3.414310897469506,0.3327747913631233,85.30701198887992,"sa3021600"
"Pedro Dalmagro","CLE","CPX",19,42,52,15,13,2,0,0,9,11,1,0.211538461,0.076923076,0.363636363,0.357142857,0.403846153,0.404761904,0.808608057,0.047619047,3.9773959979745954,0.428571428,-0.37643349450081587,8.70973935451508,1.0295712026596113,0.38257742730470806,117.72930134704728,"sa3021601"
"Sebastian Cadiz","CLE","DSL",19,83,102,22,14,5,3,0,8,14,1,0.176470588,0.176470588,1,0.26506024,0.392156862,0.397590361,0.789747223,0.132530121,5.203833924820017,0.333333333,0.06887853145599365,17.728289129037954,1.8815130608273536,0.39818599761701096,106.0213120343822,"sa3021602"
"Sebastian De Los Santos","CLE","DSL",19,30,40,5,5,0,0,0,5,0,0,0.3,0.225,0.75,0.166666666,0.375,0.166666666,0.541666666,0,1.7499999962500001,0.277777777,-0.06146318977698684,4.675718830320912,-1.5387031572126575,0.33142582327127457,72.37417116621889,"sa3021604"
"Oswaldo Patino","LAA","CPX",18,40,46,6,5,1,0,0,6,4,1,0.217391304,0.086956521,0.4,0.15,0.227272727,0.175,0.402272727,0.025,5.692645392924416,0.2,0.17327660974115133,0.9101735330112541,-5.883821370553199,0.21035686812617563,14.165455775877419,"sa3021606"
"Junior Aybar","BAL","CPX,DSL",18,89,107,26,21,4,1,0,20,12,5,0.224299065,0.158878504,0.708333333,0.292134831,0.405660377,0.359550561,0.765210938,0.06741573,6.212994926185413,0.4,-2.13442676467821,18.03595595597462,3.6013013625069066,0.3916675532763859,117.82900311175332,"sa3021607"
"Freider Rojas","MIL","CPX",19,45,52,9,7,1,1,0,9,4,0,0.307692307,0.134615384,0.4375,0.2,0.307692307,0.266666666,0.574358973,0.066666666,5.14285714,0.310344827,-0.041569722816348076,4.645564988742389,-3.034603163113081,0.29145019444135517,60.04591234664398,"sa3021611"
"Daniel Rojas","STL","CPX",19,126,139,27,24,1,0,2,14,10,14,0.244604316,0.071942446,0.294117647,0.214285714,0.275362318,0.269841269,0.545203587,0.055555555,5.58085721864252,0.274725274,0.14846152812242508,11.161148427579276,-7.42148810758842,0.2766911080781964,56.26157271287398,"sa3021613"
"Gerardo Rodriguez","BOS","A,CPX",19,228,256,65,41,20,1,3,26,43,8,0.140625,0.07421875,0.527777777,0.285087719,0.34375,0.421052631,0.764802631,0.135964912,5.427093653770596,0.319587628,0.9633769094944,38.17434427630678,5.142781947968161,0.36994682042859495,110.4920748057188,"sa3021614"
"Tyler Rodriguez","MIL","A",19,263,343,57,48,7,0,2,38,30,22,0.157434402,0.172011661,1.092592592,0.216730038,0.387755102,0.266159695,0.653914797,0.049429657,4.7270967642218675,0.260663507,-0.5001968592405319,45.06034333375628,3.9617770996444954,0.35016737543806736,105.33951686504908,"sa3021615"
"Ariel Lebron","HOU","DSL",20,87,111,26,17,8,0,1,24,11,16,0.18018018,0.117117117,0.65,0.298850574,0.436363636,0.425287356,0.861650992,0.126436782,7.5,0.373134328,2.491081134416163,22.78091654706666,5.535895531661005,0.4350497153920865,131.73019715026476,"sa3021623"
"Dameury Pena","MIN","A",19,370,417,89,73,10,0,6,50,43,28,0.088729016,0.083932853,0.945945945,0.24054054,0.316546762,0.316216216,0.632762978,0.075675676,5.6523559402282455,0.250755287,1.8490406088531017,44.44052100043951,-8.711455972378868,0.31264686670234737,85.31974488569278,"sa3021624"
"Nelson Marin","DET","DSL",19,121,150,29,21,6,0,2,19,16,2,0.193333333,0.16,0.827586206,0.239669421,0.38,0.338842975,0.718842975,0.099173554,3.2752090606987156,0.296703296,-0.3539919131435454,23.1858218379305,-0.11826061532038536,0.3756236966451009,103.59187473944536,"sa3021627"
"Jesus Alexander","SFG","CPX",19,109,125,27,22,5,0,0,19,14,1,0.2,0.12,0.6,0.247706422,0.336,0.293577981,0.629577981,0.045871559,4.094604936948549,0.317647058,0.09013716410845518,13.78123536819722,-4.680707304532272,0.31583261013031005,74.52479219926823,"sa3021628"
"Miguel Blanco","SFG","DSL",19,113,132,21,20,1,0,0,12,9,8,0.166666666,0.121212121,0.727272727,0.185840707,0.287878787,0.194690265,0.482569052,0.008849558,4.8291590042496,0.225806451,-0.21124567510560155,8.31851732401548,-12.1890752348453,0.26823145060828235,43.51741187607181,"sa3021630"
"Jeremy Almonte","MIA","CPX",19,86,96,24,21,1,0,2,12,12,4,0.145833333,0.041666666,0.285714285,0.279069767,0.333333333,0.360465116,0.693798449,0.081395349,4.427289204701308,0.305555555,-0.8591654673218727,12.599542272251352,-0.23450885995079712,0.3432198731849591,100.80035754805981,"sa3021632"
"Hojans Hernandez","ATL","DSL",19,77,95,15,8,6,0,1,16,6,6,0.263157894,0.157894736,0.6,0.194805194,0.336842105,0.311688311,0.648530416,0.116883117,6.463081771244326,0.269230769,0.5443492024205625,11.707799291383523,-3.051452929008703,0.3388709137314244,84.36218048610722,"sa3021633"
"Luis Parababire","ATL","CPX",19,30,40,6,6,0,0,0,4,4,1,0.375,0.175,0.466666666,0.2,0.4,0.2,0.6,0,4.37952207460213,0.4,0.06351526081562042,5.39037018330643,0.04284887822220178,0.34780843555927277,101.77549909210508,"sa3021634"
"Jesus Abreu","MIA","DSL",19,70,89,12,6,3,1,2,11,13,1,0.303370786,0.15730337,0.518518518,0.171428571,0.337078651,0.328571428,0.665650079,0.157142857,6.561908258958336,0.238095238,0.1016588993370533,11.42236488695364,-2.404724035308553,0.3448546321204539,82.47725603855763,"sa3021636"
"Ramon Ramirez","KCR","A,CPX",20,281,331,70,42,13,3,12,51,61,7,0.205438066,0.108761329,0.529411764,0.24911032,0.335347432,0.444839857,0.780187289,0.195729537,6.295888545010968,0.276190476,-0.4184092553332448,48.689952015282444,8.360244929196162,0.3711650711892235,117.6243421221667,"sa3021637"
"Stiven Flores","CHW","CPX",19,180,200,52,38,11,1,2,28,33,3,0.09,0.08,0.888888888,0.288888888,0.34,0.394444444,0.734444444,0.105555556,4.651145036392117,0.304878048,-0.597405974753201,26.80947016650654,-2.72963810986065,0.3435792210114062,88.79946831583521,"sa3021638"
"Asbel Gonzalez","KCR","A",19,415,505,99,83,12,3,1,82,21,78,0.170297029,0.106930693,0.627906976,0.238554216,0.364729458,0.289156626,0.653886084,0.05060241,7.913835595726985,0.29787234,2.603855211287737,62.67652536967106,2.1669745002061873,0.3401642919304859,99.65275162436622,"sa3021639"
"Rafael Castillo","MIA","DSL",19,47,57,11,6,3,1,1,11,18,2,0.192982456,0.122807017,0.636363636,0.234042553,0.333333333,0.404255319,0.737588652,0.170212766,7.832984845208132,0.27027027,-0.21057780366390944,7.926013533916208,-0.9295377983191274,0.3574195023168597,85.8190259064651,"sa3021642"
"Wagnel Luna","DET","DSL",19,111,142,28,21,7,0,0,24,16,9,0.197183098,0.183098591,0.928571428,0.252252252,0.395683453,0.315315315,0.710998768,0.063063063,5.2028961908215585,0.333333333,-1.1627430096268654,22.419615390116515,0.3584173343723428,0.3795092414608962,88.80600227691654,"sa3021646"
"Railin Familia","LAD","DSL",20,99,120,20,13,6,0,1,15,15,5,0.225,0.116666666,0.518518518,0.202020202,0.325,0.292929292,0.617929292,0.09090909,5.493886507195675,0.260273972,0.31976392352953553,12.782807800828264,-5.860458161772446,0.32031296531693276,62.562771998496224,"sa3021649"
"Raynier Ramirez","LAD","DSL",20,88,106,18,11,6,0,1,11,13,5,0.235849056,0.103773584,0.44,0.204545454,0.311320754,0.306818181,0.618138935,0.102272727,4.7542994661913776,0.261538461,-0.7661726782098413,11.100753901029488,-5.36746436593447,0.31715166512525306,60.30652279324534,"sa3021650"
"Williams Wong","TEX","CPX",19,103,120,22,18,2,0,2,10,14,2,0.275,0.125,0.454545454,0.213592233,0.313559322,0.291262135,0.604821457,0.077669902,2.8349431047961935,0.294117647,-0.2180032143369317,11.838770745739673,-5.8846942200806405,0.3023152381686841,65.00179635563661,"sa3021830"
"Abel Lorenzo","LAD","CPX",19,127,139,23,16,4,0,3,16,11,5,0.338129496,0.071942446,0.212765957,0.181102362,0.244604316,0.283464566,0.528068882,0.102362204,5.535051599688764,0.256410256,0.3998123900964856,7.918201153636144,-12.611479098439052,0.2537057605578745,42.2330433597521,"sa3021831"
"Jjam Alvarez","COL","DSL",19,93,120,20,16,3,0,1,24,11,2,0.166666666,0.2,1.2,0.215053763,0.386554621,0.279569892,0.666124513,0.064516129,5.1221251180146306,0.263888888,0.22790307458490133,17.532911974742927,-1.1103539878577808,0.3659117452236785,93.33243436514272,"sa3021835"
"Emil Turbi","SDP","A,AAA,CPX",20,116,133,29,24,4,1,0,11,11,2,0.390977443,0.090225563,0.23076923,0.25,0.333333333,0.301724137,0.63505747,0.051724137,4.392485578685517,0.446153846,-0.7726078033447266,14.77455052270577,-4.760722239473605,0.3159154779983289,75.95726569965709,"sa3021836"
"Kelvin Alcantara","SEA","CPX",19,198,235,51,33,13,1,4,29,29,3,0.191489361,0.114893617,0.6,0.257575757,0.361702127,0.393939393,0.75564152,0.136363636,4.920786107436056,0.309210526,0.40105919260531664,35.352730317432766,0.6442780927013211,0.36268887545200107,106.46418618514979,"sa3021837"
"Jhorvic Abreus","CLE","CPX",19,84,97,14,11,3,0,0,13,5,3,0.257731958,0.12371134,0.48,0.166666666,0.278350515,0.202380952,0.480731467,0.035714286,6.007274806857995,0.237288135,0.5287376269698143,5.626369995266132,-8.700097518771953,0.2549164092417845,43.540789954366566,"sa3021838"
"Samil Dishmey","LAA","CPX",19,95,108,22,19,1,0,2,12,17,3,0.259259259,0.092592592,0.357142857,0.231578947,0.324074074,0.305263157,0.629337231,0.07368421,4.149747613028881,0.307692307,-0.015033945441246033,11.681094480111144,-4.270023989127138,0.31339391238159603,74.04407062323533,"sa3021841"
"Sebastian De Andrade","SEA","CPX",19,154,186,40,32,7,0,1,26,22,0,0.231182795,0.14516129,0.627906976,0.259740259,0.376344086,0.324675324,0.70101941,0.064935065,2.207384626420719,0.348214285,-0.7011426659300923,25.968043328811945,-1.5033273682095394,0.35006863748705064,99.13010188715697,"sa3021842"
"Marcos Terrero","NYM","DSL",19,70,95,17,13,3,1,0,10,12,3,0.210526315,0.210526315,1,0.242857142,0.410526315,0.314285714,0.724812029,0.071428572,6.6202243388849755,0.320754716,0.45658589946106076,15.722729805794168,0.9634775854019384,0.38844496576409593,106.90567071556725,"sa3021844"
"Franklin Arias","BOS","A,A+,AA",19,479,526,133,97,27,1,8,62,66,12,0.100760456,0.072243346,0.716981132,0.277661795,0.33460076,0.388308977,0.722909737,0.110647182,4.049757355215164,0.29620853,-3.2370973136276007,69.20427177371423,7.756528417486354,0.34211049189094367,109.28598072986806,"sa3021845"
"Juan Sulbaran","TEX","A,A+,AA",19,66,72,17,10,6,0,1,4,6,0,0.222222222,0.013888888,0.0625,0.257575757,0.291666666,0.393939393,0.685606059,0.136363636,0.620798315,0.31372549,-0.16899081598967314,8.300889926869237,-0.31450792877021955,0.32696207033263314,96.91624103843667,"sa3021851"
"Omar Reyes","KCR","DSL",20,140,182,46,39,5,1,1,32,25,1,0.137362637,0.208791208,1.52,0.328571428,0.475138121,0.4,0.875138121,0.071428572,3.8510124725056905,0.391304347,-0.6728207496926188,40.25100847724925,11.97538843397151,0.4537308868434694,138.92334210830816,"sa3021854"
"Javier Mogollon","CHW","A",19,186,224,41,23,10,3,5,36,19,15,0.25,0.133928571,0.535714285,0.220430107,0.346846846,0.387096774,0.73394362,0.166666667,8.47202179572624,0.288,-0.25664836540818214,31.713405471563444,4.87352548193942,0.3642314613402427,115.89717760066544,"sa3021855"
"Adrian Gil","CHW","A,CPX",19,261,314,56,31,15,3,7,42,45,22,0.347133757,0.111464968,0.321100917,0.214559386,0.336538461,0.375478927,0.712017388,0.160919541,8.20457347848355,0.333333333,0.5321044810116291,42.58081529929301,-1.203242377499131,0.34420278133490145,92.74738590255582,"sa3021856"
"Paulo Asprilla","STL","CPX",19,107,123,21,19,2,0,0,10,14,1,0.178861788,0.113821138,0.636363636,0.196261682,0.295081967,0.214953271,0.510035238,0.018691589,2.390739794662168,0.247058823,-0.5606257021427155,9.614041455718969,-6.829586557415034,0.2739057443181022,54.66575589014523,"sa3021859"
"Brian Sanchez","NYY","A",20,242,286,68,43,16,5,4,39,36,24,0.234265734,0.125874125,0.537313432,0.280991735,0.373239436,0.438016528,0.811255964,0.157024793,8.246263345318521,0.365714285,1.9524218132719398,46.64577990491606,10.191426393582592,0.38625503341916584,127.65586181113704,"sa3021860"
"Felix Cotes","TBR","A,CPX",19,187,239,47,41,5,1,0,23,28,14,0.146443514,0.167364016,1.142857142,0.251336898,0.391489361,0.288770053,0.680259414,0.037433155,4.953524853555679,0.303225806,-1.7427392601966858,33.90289224476511,2.4922708997219276,0.35820450512771934,107.3552626436964,"sa3022053"
"Robert Brooks","TOR","AA,AAA",26,126,142,17,10,5,0,2,5,11,0,0.338028169,0.084507042,0.25,0.134920634,0.218309859,0.222222222,0.440532081,0.087301588,0.8308755697843101,0.192307692,-0.6702376082539558,5.088753955813084,-11.321589035538997,0.21386592992594544,31.38694603028562,"sa3022160"
"Eduardo Tait","PHI","A,A+",18,438,486,111,64,32,1,14,54,71,0,0.203703703,0.074074074,0.363636363,0.253424657,0.310699588,0.426940639,0.737640227,0.173515982,1.89755638375,0.291291291,-1.3390477551147342,63.621007050481595,2.9014142557056317,0.3448607760937616,103.12491623594919,"sa3022162"
"Alexander Requena","MIA","DSL",19,71,84,22,13,6,0,3,21,11,5,0.154761904,0.083333333,0.538461538,0.309859154,0.416666666,0.52112676,0.937793426,0.211267606,6.008875611758635,0.345454545,-0.21296051237732172,18.54710376777132,5.496817593950821,0.4533079798732485,138.45695991949697,"sa3022163"
"Nixon Chirinos","MIA","A,CPX",19,108,130,26,17,7,0,2,15,8,6,0.315384615,0.138461538,0.43902439,0.24074074,0.361538461,0.361111111,0.722649572,0.120370371,4.510863649486534,0.363636363,-0.08760174829512835,19.163665216357607,1.840248297841448,0.3644237825503716,113.3185236277057,"sa3022164"
"Alfredo Alcantara","CIN","A,CPX",19,254,328,75,50,17,0,8,58,47,10,0.225609756,0.164634146,0.729729729,0.29527559,0.441717791,0.456692913,0.898410704,0.161417323,4.679130868654271,0.382857142,-0.2720162784680724,67.76443862323934,22.13265564446623,0.43436443677709147,144.27705749505566,"sa3022184"
"Estarling Mercado","NYM","A+",22,126,145,32,23,5,1,3,17,20,4,0.206896551,0.117241379,0.566666666,0.253968253,0.344827586,0.38095238,0.725779966,0.126984127,5.570375179463097,0.308510638,-0.224577022716403,19.775984222219506,2.887308942304174,0.34680426696251176,122.36712475610605,"sa3022191"
"Jose Gonzalez","LAD","DSL",20,125,177,30,14,8,3,5,40,24,15,0.231638418,0.242937853,1.048780487,0.24,0.446327683,0.472,0.918327683,0.232,9.116434876522522,0.304878048,1.6354303159750998,39.22851291008834,11.729695615252297,0.4542829374135551,135.58466930036764,"sa3022196"
"Jose Perez","BAL","A+,AA,CPX,DSL",20,115,148,25,14,10,0,1,30,15,6,0.304054054,0.182432432,0.6,0.217391304,0.376712328,0.330434782,0.70714711,0.113043478,5.3149932269880855,0.342857142,-0.6005466561764479,21.63445366744198,2.3345396501223004,0.36409752785343014,102.63222167970383,"sa3022198"
"Angelo Mora","CIN","CPX",20,42,47,6,6,0,0,0,1,7,0,0.234042553,0.042553191,0.181818181,0.142857142,0.212765957,0.142857142,0.355623099,0,0.29910714,0.1875,-0.02969265915453434,0.13870883252073296,-6.802981612425556,0.19072798211523828,-6.102963977979617,"sa3022208"
"Adrian Hoyte","DET","DSL",19,54,70,15,12,3,0,0,9,6,1,0.157142857,0.185714285,1.181818181,0.277777777,0.428571428,0.333333333,0.761904761,0.055555556,2.7905308178643757,0.34090909,-0.4638459044508636,12.682949688541758,1.8077112103580104,0.4068407118320465,120.72844033490956,"sa3022209"
"Jose Castro","NYY","DSL",19,107,138,26,16,4,0,6,32,24,20,0.210144927,0.152173913,0.724137931,0.242990654,0.384057971,0.44859813,0.832656101,0.205607476,7.039437719640765,0.263157894,1.610956918913871,24.821740823883708,3.381984966892893,0.40529550201650977,110.46780038267774,"sa3022235"
"Dariel Ramon","TOR","A,CPX",19,203,252,49,36,11,2,0,46,20,18,0.17063492,0.154761904,0.906976744,0.24137931,0.384920634,0.315270935,0.700191569,0.073891625,7.91237875602358,0.304347826,1.4442874463275075,37.26993271351926,3.904261913310216,0.36531313757101697,113.22412595604457,"sa3022236"
"Juan Obispo","WSN","DSL",19,99,108,28,20,6,2,0,17,19,15,0.194444444,0.064814814,0.333333333,0.282828282,0.336448598,0.383838383,0.720286981,0.101010101,8.61351724909831,0.358974358,-1.5404285695403814,14.922735345529182,-1.8562040208114559,0.3563879689323568,87.1587883998395,"sa3022255"
"Eriandys Ramon","CHC","A,AA",22,188,202,34,25,5,2,2,21,14,2,0.292079207,0.04950495,0.169491525,0.180851063,0.233830845,0.260638297,0.494469142,0.079787234,5.527337247829714,0.251968503,-0.9084532950073481,11.376207345449416,-12.593667237735303,0.2464367809580333,51.07221581253711,"sa3022256"
"Neurelin Montero","TEX","DSL",19,38,46,12,8,3,0,1,8,6,1,0.260869565,0.130434782,0.5,0.315789473,0.434782608,0.47368421,0.908466818,0.157894737,4.9052030418314665,0.44,0.13443926721811295,10.05829454193314,2.9117092562695364,0.4507974230724832,139.61370921146525,"sa3022257"
"Yassel Soler","ARI","A",19,342,403,82,55,13,2,12,42,46,5,0.223325062,0.104218362,0.466666666,0.239766081,0.342431761,0.394736842,0.737168603,0.154970761,4.725316406000836,0.285714285,-0.19015905912965536,56.588933079498474,3.0111788352901363,0.35642884046800677,106.83879836874064,"sa3022281"
"Moises Valdez","SDP","DSL",19,204,243,63,47,10,5,1,47,21,26,0.152263374,0.115226337,0.756756756,0.308823529,0.410041841,0.421568627,0.831610468,0.112745098,9.317830390949263,0.373493975,2.097940477542579,46.44126563043513,8.688652056168696,0.4184902078437007,117.56388597410023,"sa3022282"
"Junior Garcia","ATL","CPX",19,145,161,29,17,8,1,3,16,13,2,0.242236024,0.093167701,0.384615384,0.2,0.279503105,0.331034482,0.610537587,0.131034482,4.575186813607641,0.252427184,-0.352095402777195,16.16285303574849,-5.360920217215528,0.3029300466827724,76.0633501181916,"sa3022283"
"Henniel Alcala","CHC","CPX",19,77,99,14,11,3,0,0,6,11,4,0.232323232,0.121212121,0.52173913,0.181818181,0.353535353,0.22077922,0.574314573,0.038961039,3.782588852032606,0.254545454,-0.33505138754844666,10.87178776840034,-3.750070828401418,0.3153267695446207,75.9282596430348,"sa3022284"
"Edgar Mota","KCR","DSL",19,63,68,11,11,0,0,0,4,11,1,0.147058823,0.029411764,0.2,0.174603174,0.19402985,0.174603174,0.368633024,0,4.024672459121536,0.2,0.1467319051735103,-0.3022597377147569,-10.866777116521824,0.18919580196266744,-1.9726561165725485,"sa3022292"
"Alexey Lumpuy","CHC","A",21,382,429,80,49,14,6,11,62,46,30,0.358974358,0.079254079,0.22077922,0.209424083,0.294392523,0.363874345,0.658266868,0.154450262,9.070220282585392,0.31797235,1.0350202582776546,48.1921658669486,-3.2109971488938385,0.3239375762293272,97.86078136181703,"sa3022296"
"Andres Villafane","PIT","DSL",19,116,137,32,27,5,0,0,17,9,16,0.138686131,0.09489051,0.684210526,0.275862068,0.373134328,0.318965517,0.692099845,0.043103449,5.927755032953172,0.329896907,0.24954964919015765,19.827814300401855,-1.4565810069006226,0.36407713169482214,101.52445149815021,"sa3022305"
"Alirio Ferrebus","PHI","A,CPX",19,250,280,59,42,11,1,5,37,43,2,0.160714285,0.060714285,0.377777777,0.236,0.308243727,0.348,0.656243727,0.112,4.4600023891580065,0.267326732,-0.83726005256176,31.993632183158038,-4.355822040951612,0.3223240266564072,85.0397362481737,"sa3022306"
"Erick Lara","TBR","CPX",19,82,106,15,10,3,2,0,14,11,2,0.330188679,0.198113207,0.6,0.182926829,0.339622641,0.268292682,0.607915323,0.085365853,6.004109380440086,0.3,-0.8056304380297661,12.12648075132133,-2.044450707151876,0.32122459557821165,84.21177907282248,"sa3022307"
"Cristian Perez","DET","DSL",18,160,182,39,29,4,1,5,33,30,7,0.302197802,0.076923076,0.254545454,0.24375,0.329670329,0.375,0.704670329,0.13125,7.526014405007724,0.336633663,1.1951227216050029,24.178018415534645,-4.097601627743094,0.35013911095294326,72.68328314496848,"sa3022320"
"Carlos Gutierrez","SFG","A",20,248,293,87,70,11,4,2,60,30,26,0.136518771,0.126279863,0.925,0.350806451,0.444827586,0.451612903,0.896440489,0.100806452,8.691638797839651,0.412621359,2.597459473647177,59.377133180866245,20.423579846987725,0.43524139583317056,150.3769407627852,"sa3022336"
"Wilder Dalis","COL","A,CPX",18,295,356,91,61,19,5,6,54,64,16,0.196629213,0.126404494,0.642857142,0.308474576,0.398860398,0.46779661,0.866657008,0.159322034,7.20892464237549,0.376106194,-0.36743487883359194,66.28694768265639,15.727846622623549,0.40601804562977384,131.23490051036413,"sa3022347"
